Deal Num,Tran Num,Param Seq Num,Param Seq Num_1,Profile Seq Num,Ins Seq Num,Instrument Source ID,Price Band,Commodity Option Exercised Flag,Cash Flow Type,Start Date,End Date,Payment Date,Rate Dtmn Date,Currency,Settlement Type,Volume,Price,Strike,Pymt,Total Value,Realized Value,Unrealized Value,Base Total Value,Base Realized Value,Base Unrealized Value,Df,Tran Status,Rate Status,Strategy,Previous Pymt,Previous Total Value,Previous Realized Value,Previous Unrealized Value,Previous Base Total Value,Previous Base Realized Value,Previous Base Unrealized Value,Change in Total Value,Previous Tran Status,New Deal,Event Source,Param ID,Param ID_1,Previous Volume,Previous Price
25045,25934,1,3,0,0,1,Off Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,60394.11,51.23,0,3093990.26,3394021.98,1150459.68,2243562.3,2662048.06,187995.1,2474052.96,1,t,n,WestGas1,2776587.51,3169755.01,328975.05,517095.0,2224140.76,135829.06,1809166.58,224266.97,t,Existing Deal,Profile,1,0,57188.11,52.47
24534,25607,0,4,0,0,1,Off Peak,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,68690.82,165.03,0,11336046.02,10962111.18,3163352.54,7798758.64,9480323.23,830775.78,8649547.45,1,t,n,WestGas1,10906748.31,11202035.92,2488741.32,5644532.05,10797464.75,375399.25,3725881.89,-239924.74,t,Existing Deal,Profile,3,0,62160.8,160.33
25774,25106,0,4,0,0,0,Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,43346.66,120.34,0,5216337.06,5711766.05,324477.46,5387288.59,5584753.23,771479.98,4813273.25,1,t,n,EastCoal2,4871998.31,4650935.32,15904.07,3313230.5,5692375.12,20604.66,3369568.53,1060830.73,t,New Deal,Profile,0,5,35127.95,126.48
24499,25910,0,0,0,0,0,Hourly,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,39065.87,111.79,0,4367173.61,4572030.2,992249.55,3579780.65,3494661.31,88271.8,3406389.51,1,t,n,WestGas1,5025802.9,5140166.11,235953.23,1454112.32,2970643.97,86715.37,2681330.08,-568135.91,t,Existing Deal,Profile,5,3,36143.81,124.55
24564,24858,0,1,0,0,1,Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,25306.54,28.06,0,710101.51,652970.38,122805.62,530164.76,755117.37,135437.88,619679.49,1,t,n,NorthPower,772009.76,582435.04,101899.57,282578.42,795396.92,6546.65,144887.26,70535.34,t,Existing Deal,Profile,4,1,28682.5,24.45
24269,24052,3,4,0,0,2,Off Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,58169.44,54.61,0,3176633.12,3328939.91,1268523.43,2060416.48,2577552.38,1338002.46,1239549.92,1,t,n,EastCoal1,3211587.52,3957871.47,1011388.26,1151025.28,2529428.2,1293180.65,626499.5,-628931.56,t,Existing Deal,Profile,2,3,66621.42,46.08
25516,25981,0,1,0,0,0,Hourly,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,7385.34,122.37,0,903744.06,848933.5,36204.94,812728.56,1005001.72,269308.28,735693.44,1,t,n,EastCoal2,923705.52,999850.71,24419.88,746030.26,1062661.93,33222.25,365504.19,-150917.21,t,Existing Deal,Profile,1,4,5923.57,108.4
24569,24514,0,1,0,0,1,Off Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,78975.31,17.67,0,1395493.73,1473950.48,558027.27,915923.21,1562878.5,501623.35,1061255.15,1,t,n,NorthPower,1595621.27,1551253.14,247027.84,571933.07,1395776.95,269581.44,1060262.67,-77302.66,t,Existing Deal,Profile,3,3,79865.96,19.0
25815,24400,0,0,0,0,1,Off Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,71948.92,172.53,0,12413347.17,12269802.68,5035935.74,7233866.94,12526262.14,327521.2,12198740.94,1,t,n,WestGas1,13455434.21,13358407.48,440041.01,5562710.65,13922242.7,262359.77,2354991.44,-1088604.8,t,Existing Deal,Profile,0,3,78091.52,185.81
24838,25543,4,0,0,0,1,Hourly,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,47272.46,112.55,0,5320515.37,4957169.5,205630.7,4751538.8,5875640.84,1963842.45,3911798.39,1,t,n,EastCoal2,6025049.78,4089188.79,8494.01,4319760.77,5374816.3,1121560.58,610396.06,867980.71,t,New Deal,Profile,1,2,50330.36,102.99
24678,24074,2,3,0,0,0,Off Peak,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,30733.65,188.15,0,5782536.25,5208981.42,963303.45,4245677.97,5328416.02,53778.92,5274637.1,1,t,n,EastCoal1,6139637.72,5360840.66,474244.54,3854467.66,4616239.38,8259.93,3243276.24,-151859.24,t,New Deal,Profile,4,2,28258.77,213.59
25659,25704,0,1,0,0,0,Peak,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,36759.46,64.16,0,2358486.95,2262682.19,928726.18,1333956.01,2214561.29,1070361.6,1144199.69,1,t,n,NorthPower,1977331.6,2050931.85,829684.08,298014.74,2073792.82,489767.83,685667.07,211750.34,t,Existing Deal,Profile,1,1,36782.86,64.51
24713,25717,2,3,0,0,2,Hourly,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,25820.12,129.61,0,3346545.75,3344261.0,530660.9,2813600.1,3831365.8,1570899.19,2260466.61,1,t,n,EastCoal2,3392020.19,2979363.42,382241.93,2445310.88,3211123.06,899058.49,373986.42,364897.58,t,New Deal,Profile,5,5,27003.82,120.6
25058,24818,2,4,0,0,0,Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,40155.11,105.43,0,4233553.25,4160510.61,1045125.69,3115384.92,5022225.44,2637178.84,2385046.6,1,t,n,EastCoal1,4551264.06,3446040.13,870683.3,1112060.29,5695444.25,1473635.76,634712.4,714470.48,t,New Deal,Profile,5,4,44356.28,125.91
25286,25828,0,3,0,0,0,Off Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,45385.53,91.08,0,4133714.07,3841728.62,1111252.19,2730476.43,3963578.83,1636234.56,2327344.27,1,t,n,EastCoal1,4821657.07,3766071.87,104860.66,1922982.89,4155402.24,1086382.22,385693.21,75656.75,t,New Deal,Profile,2,4,47718.32,87.38
24282,25509,0,1,0,0,2,Off Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,11824.49,194.15,0,2295724.73,2217357.43,1073194.76,1144162.67,2621577.09,21776.46,2599800.63,1,t,n,EastCoal2,1839310.46,2213921.35,874729.52,447050.79,2803576.14,17426.98,580470.59,3436.08,t,Existing Deal,Profile,2,3,10546.37,201.69
25110,24308,0,4,0,0,0,Off Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,51932.55,116.09,0,6028849.73,6459835.35,281676.76,6178158.59,5721616.33,1991877.33,3729739.0,1,t,n,EastCoal2,5944623.19,6010557.13,60203.63,3978269.48,5378039.96,1685440.74,2932569.35,449278.22,t,Existing Deal,Profile,1,1,57614.5,123.01
25845,25334,1,0,0,0,1,Hourly,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,38530.55,131.68,0,5073702.82,5155783.16,1325357.57,3830425.59,5193209.66,1663434.1,3529775.56,1,t,n,EastCoal1,5576653.8,6055921.9,680203.39,3794947.36,4283681.76,736475.91,2498649.05,-900138.74,t,New Deal,Profile,4,0,42708.17,131.66
25955,24892,1,3,0,0,0,Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,74001.2,195.69,0,14481294.83,15121129.75,41741.73,15079388.02,13124213.53,8203617.57,4920595.96,1,t,n,WestGas1,16113769.15,16580511.24,8332.77,10450739.9,13864681.37,2305376.97,1083610.33,-1459381.49,t,New Deal,Profile,5,2,67770.52,198.2
25768,25594,0,4,0,0,1,Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,23808.7,170.14,0,4050812.22,4018851.9,970002.52,3048849.38,4228958.29,2780069.02,1448889.27,1,t,n,EastCoal1,4471544.85,4388603.15,577995.1,1701253.28,5006517.59,56262.3,484364.64,-369751.25,t,New Deal,Profile,0,0,21227.16,153.28
25633,25752,4,1,0,0,2,Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,9571.27,191.83,0,1836056.72,1760159.1,799740.13,960418.97,1747245.25,889945.92,857299.33,1,t,n,EastCoal1,2077639.24,1579836.37,226019.88,851154.93,1687120.85,800221.51,258903.17,180322.73,t,Existing Deal,Profile,4,0,11422.58,160.25
24577,25284,0,2,0,0,0,Hourly,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,42078.11,91.52,0,3850988.63,3814188.62,1127104.03,2687084.59,4287755.81,657865.4,3629890.41,1,t,n,NorthPower,3676947.68,4085807.53,836843.78,2305165.21,4011234.37,519935.27,2398094.82,-271618.91,t,Existing Deal,Profile,1,1,46708.4,77.17
24513,24108,2,1,0,0,1,Off Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,95190.76,119.6,0,11384814.9,11797386.58,838927.05,10958459.53,12299161.11,3953450.04,8345711.07,1,t,n,WestGas1,12507484.5,10811004.3,816136.84,8312145.7,13481188.86,933403.0,3678625.95,986382.28,t,Existing Deal,Profile,5,1,77577.62,136.13
24338,25987,0,0,0,0,0,Off Peak,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,24795.38,188.62,0,4676904.58,5083491.25,986313.64,4097177.61,5443188.32,298663.35,5144524.97,1,t,n,EastCoal1,5590972.91,6072289.8,729239.73,32176.04,5759182.1,44596.97,756768.74,-988798.55,t,Existing Deal,Profile,5,5,27771.94,208.85
25600,24878,1,2,0,0,0,Peak,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,27194.75,112.25,0,3052610.69,3235824.32,636702.89,2599121.43,2803620.41,160918.49,2642701.92,1,t,n,EastCoal1,2708843.3,3815508.75,621519.66,1863199.47,3279625.98,96452.1,1489953.31,-579684.43,t,New Deal,Profile,5,4,22409.2,118.06
25944,25416,0,0,0,0,0,Off Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,2363.45,84.93,0,200727.81,217781.88,63517.87,154264.01,236899.76,83461.34,153438.42,1,t,n,WestGas1,239176.61,213122.36,38680.97,141797.5,241681.69,5944.78,21297.64,4659.52,t,New Deal,Profile,2,4,2389.7,77.29
24319,25872,4,0,0,0,0,Hourly,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,94717.66,174.19,0,16498869.2,16161250.96,4443071.27,11718179.69,18062271.22,178666.2,17883605.02,1,t,n,EastCoal1,16524713.71,15359840.11,465559.38,3115771.55,18624776.18,32857.44,6890626.34,801410.85,t,New Deal,Profile,0,2,101498.0,149.07
24815,25866,3,1,0,0,2,Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,47386.49,16.23,0,769082.73,692228.03,39923.57,652304.46,737938.29,273533.56,464404.73,1,t,n,WestGas1,629442.26,726851.58,17227.69,471457.11,882237.56,198278.8,217087.84,-34623.55,t,New Deal,Profile,5,2,46080.21,17.12
24226,25544,2,1,0,0,1,Off Peak,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,12173.37,157.04,0,1911706.02,1804462.63,265730.18,1538732.45,1618071.28,142858.95,1475212.33,1,t,n,WestGas1,2126951.15,1599584.39,146370.12,1042800.38,1923701.87,52959.31,929600.68,204878.24,t,New Deal,Profile,2,1,12360.2,147.1
24025,24155,0,1,0,0,2,Hourly,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,44538.17,127.18,0,5664364.46,5461185.39,647976.98,4813208.41,5596511.92,2086920.4,3509591.52,1,t,n,EastCoal1,4914280.25,5650034.67,577536.32,2176788.13,6266689.25,607253.47,1873521.89,-188849.28,t,New Deal,Profile,2,0,37981.49,103.16
25320,24964,3,4,0,0,0,Hourly,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,89819.77,49.01,0,4402066.93,4161697.88,1160082.21,3001615.67,4393523.68,2892760.05,1500763.63,1,t,n,WestGas1,3595921.28,3969207.73,913234.27,1075566.51,5117679.67,2676438.1,1221471.79,192490.15,t,Existing Deal,Profile,2,1,102538.69,48.15
25413,25080,2,0,0,0,1,Peak,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,64798.96,188.3,0,12201644.17,12752563.47,2015098.74,10737464.73,11846703.6,8044024.14,3802679.46,1,t,n,EastCoal2,12637848.22,11629451.36,278482.69,4660252.94,13792984.89,1598631.1,2617299.22,1123112.11,t,New Deal,Profile,4,0,52565.37,154.29
24653,24539,1,1,0,0,0,Hourly,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,44858.42,170.24,0,7636697.42,7962906.25,1473759.04,6489147.21,7867353.52,997235.74,6870117.78,1,t,n,EastCoal1,8385319.44,7555577.29,9924.85,943394.14,7813254.43,358085.71,3620937.46,407328.96,t,New Deal,Profile,5,4,51358.31,183.91
24064,24346,3,0,0,0,1,Peak,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,55309.52,184.04,0,10179164.06,11047082.01,1650928.47,9396153.54,8506889.23,1389207.88,7117681.35,1,t,n,EastCoal1,10320228.4,10889200.86,1457622.29,368784.66,8713424.28,946393.92,2444215.56,157881.15,t,New Deal,Profile,0,3,61471.6,189.97
24616,25048,4,0,0,0,0,Off Peak,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,60230.5,168.34,0,10139202.37,10749414.73,3213626.24,7535788.49,10088191.68,3943182.89,6145008.79,1,t,n,WestGas1,11920324.11,11511549.67,1133073.78,1869562.63,9356895.11,2529710.92,3687815.85,-762134.94,t,Existing Deal,Profile,3,5,67743.07,169.49
24598,24951,1,4,0,0,1,Peak,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,52301.06,98.52,0,5152700.43,5157834.17,1944811.49,3213022.68,5816869.16,2004934.27,3811934.89,1,t,n,EastCoal1,6031755.39,5539445.75,1552863.08,692864.67,5272119.62,1053285.18,3549574.8,-381611.58,t,New Deal,Profile,4,2,62037.58,112.57
24837,25514,1,3,0,0,1,Peak,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,12921.3,176.48,0,2280351.02,2103023.72,93998.93,2009024.79,2471980.73,879697.47,1592283.26,1,t,n,EastCoal1,2158460.56,1836253.34,6587.09,1301514.68,2599088.07,614475.97,137824.96,266770.38,t,Existing Deal,Profile,1,1,11494.15,204.2
25070,24878,4,0,0,0,1,Hourly,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,26926.17,145.81,0,3926104.85,4179245.08,1308583.02,2870662.06,3211322.98,2088345.55,1122977.43,1,t,n,WestGas1,3512499.78,3876972.05,478156.73,1642498.26,2899426.44,1729826.27,159088.1,302273.03,t,New Deal,Profile,4,0,23380.44,117.51
25528,24068,4,4,0,0,2,Hourly,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,77144.02,126.0,0,9720146.52,9243145.95,2378867.56,6864278.39,10505776.32,7328086.09,3177690.23,1,t,n,WestGas1,11388688.94,8590733.32,2113993.74,5929976.44,11878477.3,1316320.27,2817595.82,652412.63,t,Existing Deal,Profile,3,5,65926.99,108.72
24790,24128,3,3,0,0,0,Off Peak,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,87792.63,163.83,0,14383066.57,15235163.35,700702.39,14534460.96,14108843.71,3145195.09,10963648.62,1,t,n,WestGas1,16974416.08,14736132.7,614821.72,3143334.27,15113515.61,2977226.29,10064926.03,499030.65,t,Existing Deal,Profile,3,4,94135.44,181.35
25004,24703,0,2,0,0,0,Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,28895.26,181.12,0,5233509.49,5122605.1,47211.37,5075393.73,4358107.21,105679.97,4252427.24,1,t,n,EastCoal2,5831441.72,4681397.41,33989.82,1689348.38,5001452.22,104258.55,2136024.79,441207.69,t,Existing Deal,Profile,4,4,32765.89,165.05
24524,24963,0,4,0,0,0,Hourly,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,92882.65,138.63,0,12876321.77,13616368.44,6254766.21,7361602.23,11571220.49,6893032.96,4678187.53,1,t,n,EastCoal2,10496153.77,15014780.24,451926.37,3706559.55,11629801.23,418695.49,1965677.79,-1398411.8,t,New Deal,Profile,3,0,84270.67,143.2
24694,24472,1,4,0,0,2,Hourly,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,53173.47,55.26,0,2938365.95,2890689.43,599016.98,2291672.45,2406452.59,1525485.03,880967.56,1,t,n,EastCoal2,2880487.45,2392989.67,558784.28,1605033.49,2778780.49,596880.92,145301.05,497699.76,t,New Deal,Profile,5,1,48087.54,53.85
24682,24268,4,1,0,0,1,Hourly,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,23116.38,94.58,0,2186347.22,2091988.61,352159.12,1739829.49,2050855.43,1427583.37,623272.06,1,t,n,WestGas1,1986178.85,2149960.7,99624.0,1642838.56,2191626.62,762403.68,434218.69,-57972.09,t,Existing Deal,Profile,5,5,25212.71,109.11
24371,24635,1,2,0,0,2,Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,67013.94,57.52,0,3854641.83,3584217.87,1285407.03,2298810.84,4075308.87,2521799.97,1553508.9,1,t,n,WestGas1,4197936.08,3348076.34,242048.59,838730.87,4317467.26,1785998.5,118093.99,236141.53,t,Existing Deal,Profile,2,3,61302.5,53.85
25181,25075,3,1,0,0,0,Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,23214.44,192.11,0,4459726.07,4666544.33,1608605.93,3057938.4,3789700.4,1928889.43,1860810.97,1,t,n,WestGas1,4185168.45,3924293.71,595724.33,1295330.71,3796846.75,1480114.81,1270332.63,742250.62,t,Existing Deal,Profile,4,5,26210.33,180.03
25997,24457,3,4,0,0,0,Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,50365.06,56.04,0,2822457.96,2978506.75,1338684.69,1639822.06,2617368.61,1607717.86,1009650.75,1,t,n,EastCoal2,2532996.86,3031701.21,377010.88,1017037.68,3065787.23,657053.88,869131.59,-53194.46,t,Existing Deal,Profile,4,1,47472.96,60.43
24888,24018,3,4,0,0,1,Hourly,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,19616.48,119.56,0,2345346.35,2349721.27,494902.16,1854819.11,1981136.92,922835.5,1058301.42,1,t,n,EastCoal2,2314622.34,2550501.18,167600.57,173865.41,1724813.58,239269.75,553609.08,-200779.91,t,New Deal,Profile,3,3,22103.47,102.54
25958,24423,0,2,0,0,2,Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,11733.58,139.67,0,1638829.12,1707054.55,150871.7,1556182.85,1922292.09,851682.06,1070610.03,1,t,n,EastCoal2,1363215.57,1513225.9,92789.13,313057.39,2259387.64,611668.25,508364.62,193828.65,t,Existing Deal,Profile,3,0,12467.19,154.52
25060,25741,2,0,0,0,1,Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,95525.38,161.94,0,15469380.04,14984516.91,7360773.13,7623743.78,15924753.22,7569391.45,8355361.77,1,t,n,EastCoal1,15054896.62,13080536.25,5648393.12,4784199.16,18471344.29,6476857.07,2643300.84,1903980.66,t,New Deal,Profile,3,5,98462.37,173.22
25096,25183,2,1,0,0,1,Off Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,94110.83,63.53,0,5978861.03,5483269.48,1912539.28,3570730.2,6901249.68,4067618.86,2833630.82,1,t,n,EastCoal1,5731556.08,5910070.49,1879841.28,1823650.45,6372343.8,519482.09,1214201.65,-426801.01,t,Existing Deal,Profile,0,1,96012.1,57.08
24628,25873,3,0,0,0,1,Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,-6731.5,174.52,0,-1174781.38,-1091573.31,-149097.32,-942475.99,-1096506.71,-142702.29,-953804.42,1,t,n,EastCoal2,-1393484.24,-1221046.25,-137512.3,-254899.13,-1057662.31,-13593.31,-752706.37,129472.94,t,Existing Deal,Profile,3,3,-7613.13,185.64
25417,25860,0,3,0,0,0,Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,14634.09,38.56,0,564290.51,531773.36,198151.66,333621.7,514179.7,117664.78,396514.92,1,t,n,NorthPower,601546.04,504286.48,117294.52,26097.18,608254.15,48583.39,315881.16,27486.88,t,Existing Deal,Profile,4,4,16051.78,34.95
25179,25723,3,3,0,0,0,Hourly,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,8754.37,64.35,0,563343.71,581041.05,108436.0,472605.05,637926.48,294458.9,343467.58,1,t,n,EastCoal1,514209.79,578689.09,92953.83,10990.88,727233.5,156993.74,72625.49,2351.96,t,Existing Deal,Profile,4,0,7281.97,60.7
25602,25684,1,2,0,0,2,Peak,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,3311.37,46.32,0,153382.66,159472.04,34960.65,124511.39,163757.09,27871.42,135885.67,1,t,n,EastCoal1,173826.56,179248.57,4666.23,13214.53,149055.91,746.4,87559.32,-19776.53,t,Existing Deal,Profile,5,1,3383.67,54.15
24243,25481,2,2,0,0,1,Off Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,9352.82,117.15,0,1095682.86,1038527.9,219272.21,819255.69,946765.83,602724.29,344041.54,1,t,n,WestGas1,1196022.09,1203289.01,120891.78,409940.34,993737.93,15257.66,180600.43,-164761.11,t,New Deal,Profile,3,0,8407.69,94.56
25676,25093,2,4,0,0,2,Hourly,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,1091.98,97.52,0,106489.89,114026.32,27426.17,86600.15,96686.38,56554.64,40131.74,1,t,n,NorthPower,117211.62,93904.92,1039.52,83828.61,86936.75,26445.33,26327.25,20121.4,t,Existing Deal,Profile,0,3,1301.66,108.78
25626,24572,3,4,0,0,1,Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,46726.31,131.0,0,6121146.61,6113948.54,2253554.61,3860393.93,5588349.3,1894304.52,3694044.78,1,t,n,NorthPower,7062766.42,6768231.23,401398.98,1753777.54,6231805.41,1218495.23,1402840.18,-654282.69,t,Existing Deal,Profile,1,4,47395.59,111.87
24342,24594,1,2,0,0,2,Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,99297.58,110.77,0,10999192.94,10232098.74,1544623.99,8687474.75,10915421.52,1521232.57,9394188.95,1,t,n,EastCoal1,9940428.2,11805259.72,1414498.08,1818634.49,9999440.05,715855.45,2397833.06,-1573160.98,t,New Deal,Profile,3,4,92120.22,120.43
25946,24655,3,1,0,0,1,Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,35050.01,173.08,0,6066455.73,5902342.12,2554566.29,3347775.83,6394371.71,1474378.57,4919993.14,1,t,n,WestGas1,6018104.44,5907567.47,1942979.81,2850261.01,5921988.34,584062.05,1575191.01,-5225.35,t,New Deal,Profile,4,0,40782.31,147.36
24700,24223,4,4,0,0,1,Peak,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,95773.6,114.11,0,10928725.5,10439214.05,5106593.2,5332620.85,9549503.24,490395.83,9059107.41,1,t,n,WestGas1,9777056.04,8918731.78,4024429.56,2918257.97,7778590.04,28702.91,8030436.16,1520482.27,t,New Deal,Profile,0,0,83551.4,103.49
24693,25256,3,1,0,0,2,Off Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,69471.29,92.03,0,6393442.82,6730284.22,128796.48,6601487.74,5518424.26,3655393.69,1863030.57,1,t,n,WestGas1,5560692.0,8014357.85,20340.4,4871074.96,6502066.23,2334820.97,433612.03,-1284073.63,t,Existing Deal,Profile,3,0,79153.95,74.11
25358,24950,0,2,0,0,1,Hourly,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,54664.01,26.95,0,1473195.07,1468225.14,513567.92,954657.22,1626513.23,299287.27,1327225.96,1,t,n,EastCoal2,1615412.12,1239573.72,160733.87,494855.04,1533438.2,232485.69,503611.07,228651.42,t,New Deal,Profile,4,2,48328.92,22.7
25483,24276,3,3,0,0,0,Off Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,23756.96,184.44,0,4381733.7,4380790.71,2058131.04,2322659.67,4331741.92,1900590.97,2431150.95,1,t,n,WestGas1,4821562.42,5028629.82,1855855.33,450384.31,4555673.01,26511.13,2121132.15,-647839.11,t,New Deal,Profile,3,3,23147.07,187.42
